,gyroX,gyroY,gyroZ,lowAccelX,lowAccelY,lowAccelZ,highAccelX,highAccelY,highAccelZ,sport
292,-693.0,1171.0,672.0,-1610.0,-996.0,920.0,-561.0,301.0,492.0,hwl
293,-708.0,1116.0,814.0,-1570.0,-912.0,848.0,-557.0,309.0,484.0,hwl
294,-724.0,808.0,966.0,-1474.0,-804.0,850.0,-547.0,320.0,485.0,hwl
295,-734.0,364.0,1110.0,-1412.0,-710.0,1032.0,-541.0,329.0,503.0,hwl
296,-744.0,-140.0,1240.0,-1460.0,-642.0,1430.0,-546.0,336.0,543.0,hwl
297,-750.0,-562.0,1345.0,-1578.0,-640.0,1705.0,-557.0,336.0,570.0,hwl
298,-745.0,-970.0,1445.0,-1640.0,-650.0,1895.0,-564.0,335.0,589.0,hwl
299,-730.0,-1295.0,1560.0,-1675.0,-660.0,2045.0,-567.0,334.0,604.0,hwl
300,-680.0,-1730.0,1796.0,-1720.0,-718.0,2144.0,-572.0,329.0,614.0,hwl
301,-645.0,-1904.0,1924.0,-1765.0,-796.0,2134.0,-576.0,321.0,613.0,hwl
302,-600.0,-2032.0,2070.0,-1836.0,-894.0,2136.0,-583.0,311.0,613.0,hwl
303,-568.0,-2140.0,2232.0,-1884.0,-978.0,2200.0,-588.0,303.0,620.0,hwl
304,-554.0,-2222.0,2408.0,-1942.0,-1070.0,2270.0,-594.0,293.0,627.0,hwl
305,-544.0,-2286.0,2582.0,-2024.0,-1152.0,2234.0,-602.0,285.0,623.0,hwl
306,-534.0,-2346.0,2776.0,-2114.0,-1201.0,2140.0,-611.0,280.0,614.0,hwl
307,-523.0,-2412.0,2956.0,-2216.0,-1210.0,2068.0,-621.0,279.0,606.0,hwl
308,-534.0,-2465.0,3122.0,-2407.0,-1231.0,1987.0,-640.0,277.0,598.0,hwl
309,-575.0,-2501.0,3275.0,-2575.0,-1275.0,1925.0,-657.0,273.0,592.0,hwl
310,-766.0,-2400.0,3486.0,-2845.0,-1478.0,1886.0,-684.0,253.0,588.0,hwl
311,-910.0,-2220.0,3524.0,-3018.0,-1620.0,1864.0,-701.0,238.0,586.0,hwl
312,-1084.0,-1956.0,3514.0,-3162.0,-1762.0,1812.0,-716.0,224.0,581.0,hwl
313,-1320.0,-1636.0,3470.0,-3318.0,-1902.0,1602.0,-731.0,210.0,560.0,hwl
314,-1618.0,-1290.0,3361.0,-3350.0,-1984.0,1247.0,-735.0,202.0,524.0,hwl
315,-1986.0,-923.0,3188.0,-3170.0,-2035.0,481.0,-717.0,197.0,448.0,hwl
316,-2281.0,-647.0,2945.0,-2916.0,-1950.0,-455.0,-691.0,205.0,355.0,hwl
317,-2499.0,-512.0,2587.0,-3025.0,-1697.0,-964.0,-702.0,231.0,304.0,hwl
318,-2718.0,-410.0,2127.0,-3121.0,-1715.0,-1410.0,-712.0,229.0,259.0,hwl
319,-2902.0,-265.0,1630.0,-3067.0,-1680.0,-1550.0,-706.0,232.0,245.0,hwl
320,-3220.0,80.0,880.0,-2660.0,-1320.0,-2432.0,-666.0,268.0,157.0,hwl
321,-3310.0,580.0,612.0,-2220.0,-788.0,-3500.0,-622.0,322.0,50.0,hwl
322,-3182.0,1130.0,438.0,-1654.0,-96.0,-4394.0,-565.0,391.0,-39.0,hwl
323,-2884.0,1529.0,324.0,-1352.0,356.0,-5245.0,-535.0,435.0,-124.0,hwl
324,-2407.0,1917.0,260.0,-1508.0,963.0,-6181.0,-550.0,496.0,-218.0,hwl
325,-1756.0,2263.0,166.0,-1961.0,1984.0,-6982.0,-596.0,598.0,-298.0,hwl
326,-892.0,2359.0,110.0,-2154.0,2956.0,-7312.0,-615.0,695.0,-331.0,hwl
327,356.0,2056.0,-26.0,-2229.0,3648.0,-7522.0,-622.0,764.0,-352.0,hwl
328,1768.0,1436.0,-326.0,-2636.0,4584.0,-7706.0,-663.0,858.0,-370.0,hwl
329,3302.0,598.0,-706.0,-2792.0,5352.0,-7682.0,-679.0,935.0,-368.0,hwl
330,6218.0,-1260.0,-1610.0,-2242.0,5376.0,-7024.0,-624.0,937.0,-302.0,hwl
331,7207.0,-1912.0,-2026.0,1662.0,9710.0,-5993.0,-234.0,1371.0,-199.0,hwl
332,6567.0,-937.0,-1433.0,9230.0,13166.0,7294.0,523.0,1716.0,1129.0,hwl
333,3429.0,3354.0,64.0,1663.0,-697.0,27849.0,-234.0,331.0,3184.0,hwl
334,1174.0,4932.0,-1282.0,-5682.0,4166.0,12886.0,-968.0,816.0,1688.0,hwl
335,-701.0,2340.0,-2560.0,-1548.0,6088.0,5158.0,-554.0,1008.0,915.0,hwl
336,-1242.0,2118.0,-2608.0,-2032.0,4012.0,1150.0,-603.0,801.0,515.0,hwl
337,-634.0,1902.0,-2334.0,-3056.0,2322.0,964.0,-705.0,632.0,496.0,hwl
338,-38.0,1176.0,-2228.0,-4438.0,1700.0,1740.0,-843.0,570.0,574.0,hwl
339,226.0,-394.0,-2275.0,-5010.0,1615.0,2570.0,-901.0,561.0,657.0,hwl
340,735.0,-2585.0,-2380.0,-2625.0,155.0,-115.0,-662.0,415.0,389.0,hwl
341,1415.0,-2290.0,-2270.0,-1665.0,-1295.0,-2183.0,-566.0,271.0,182.0,hwl
342,2255.0,-1320.0,-2182.0,-1860.0,-2056.0,-2470.0,-586.0,195.0,153.0,hwl
343,2884.0,54.0,-2140.0,-2590.0,-2832.0,-1026.0,-659.0,117.0,298.0,hwl
344,2990.0,574.0,-2078.0,-2632.0,-3774.0,834.0,-663.0,23.0,483.0,hwl
345,2850.0,588.0,-2110.0,-2542.0,-4254.0,1848.0,-654.0,-25.0,584.0,hwl
346,2620.0,398.0,-2288.0,-2338.0,-4384.0,2024.0,-633.0,-38.0,602.0,hwl
347,2358.0,86.0,-2583.0,-1910.0,-4230.0,1972.0,-591.0,-23.0,597.0,hwl
348,2106.0,-225.0,-2887.0,-1398.0,-3955.0,2058.0,-539.0,5.0,605.0,hwl
349,1898.0,-370.0,-3197.0,-910.0,-3740.0,2345.0,-491.0,26.0,634.0,hwl
350,1636.0,-135.0,-3762.0,-519.0,-3294.0,2774.0,-451.0,71.0,677.0,hwl
351,1537.0,268.0,-3922.0,-347.0,-2872.0,2530.0,-434.0,113.0,653.0,hwl
352,1502.0,750.0,-3966.0,-202.0,-2332.0,2174.0,-420.0,167.0,617.0,hwl
353,1572.0,1322.0,-3866.0,-284.0,-1804.0,1932.0,-428.0,220.0,593.0,hwl
354,1718.0,1952.0,-3632.0,-494.0,-1380.0,2026.0,-449.0,262.0,602.0,hwl
355,1894.0,2536.0,-3256.0,-732.0,-1012.0,2285.0,-473.0,299.0,628.0,hwl
356,2056.0,3010.0,-2860.0,-964.0,-580.0,2247.0,-496.0,342.0,624.0,hwl
357,2124.0,3221.0,-2478.0,-1145.0,-180.0,1898.0,-514.0,382.0,589.0,hwl
358,2076.0,3222.0,-2107.0,-1169.0,112.0,1437.0,-516.0,411.0,543.0,hwl
359,1998.0,3067.0,-1773.0,-1134.0,275.0,990.0,-513.0,427.0,499.0,hwl
360,1890.0,2430.0,-1210.0,-1110.0,410.0,910.0,-511.0,441.0,491.0,hwl
361,1790.0,2000.0,-1000.0,-1220.0,310.0,1100.0,-522.0,431.0,510.0,hwl
362,1600.0,1510.0,-802.0,-1360.0,225.0,1143.0,-536.0,422.0,514.0,hwl
363,1285.0,931.0,-619.0,-1417.0,172.0,1065.0,-541.0,417.0,506.0,hwl
364,934.0,449.0,-406.0,-1282.0,91.0,911.0,-528.0,409.0,491.0,hwl
365,579.0,61.0,-165.0,-1078.0,-1.0,748.0,-507.0,400.0,474.0,hwl
366,272.0,-98.0,88.0,-683.0,-119.0,848.0,-468.0,389.0,484.0,hwl
367,-3.0,42.0,394.0,-548.0,-314.0,976.0,-454.0,369.0,497.0,hwl
368,-254.0,398.0,644.0,-772.0,-438.0,1042.0,-477.0,357.0,504.0,hwl
369,-468.0,702.0,798.0,-1074.0,-598.0,1014.0,-507.0,341.0,501.0,hwl
370,-820.0,632.0,910.0,-1412.0,-1013.0,487.0,-541.0,299.0,448.0,hwl
371,-979.0,252.0,907.0,-1380.0,-1220.0,313.0,-538.0,278.0,431.0,hwl
372,-1094.0,-96.0,891.0,-1386.0,-1432.0,238.0,-538.0,257.0,423.0,hwl
373,-1162.0,-401.0,864.0,-1397.0,-1669.0,186.0,-539.0,234.0,418.0,hwl
374,-1190.0,-644.0,844.0,-1369.0,-1866.0,88.0,-536.0,214.0,408.0,hwl
375,-1178.0,-800.0,824.0,-1290.0,-1974.0,-66.0,-529.0,203.0,394.0,hwl
376,-1129.0,-870.0,802.0,-1193.0,-2046.0,-194.0,-519.0,196.0,381.0,hwl
377,-1044.0,-834.0,774.0,-1106.0,-2074.0,-252.0,-510.0,193.0,375.0,hwl
378,-942.0,-728.0,734.0,-1062.0,-2092.0,-212.0,-506.0,191.0,379.0,hwl
379,-822.0,-578.0,690.0,-1050.0,-2110.0,-154.0,-505.0,189.0,385.0,hwl
380,-575.0,-195.0,595.0,-1076.0,-2025.0,-120.0,-507.0,198.0,388.0,hwl
381,-470.0,-20.0,575.0,-1080.0,-1945.0,-110.0,-508.0,206.0,389.0,hwl
382,-370.0,130.0,575.0,-1135.0,-1795.0,-85.0,-513.0,221.0,392.0,hwl
383,-285.0,250.0,585.0,-1215.0,-1635.0,-64.0,-521.0,237.0,394.0,hwl
384,-220.0,310.0,608.0,-1320.0,-1504.0,-36.0,-532.0,250.0,397.0,hwl
385,-166.0,308.0,644.0,-1460.0,-1328.0,34.0,-546.0,268.0,403.0,hwl
386,-144.0,258.0,678.0,-1554.0,-1114.0,40.0,-555.0,289.0,404.0,hwl
387,-134.0,188.0,690.0,-1522.0,-916.0,8.0,-552.0,309.0,400.0,hwl
388,-124.0,124.0,684.0,-1430.0,-762.0,36.0,-543.0,324.0,403.0,hwl
389,-108.0,82.0,673.0,-1438.0,-656.0,130.0,-543.0,335.0,413.0,hwl
390,-80.0,70.0,760.0,-1596.0,-558.0,348.0,-559.0,345.0,434.0,hwl
391,-94.0,49.0,895.0,-1627.0,-477.0,502.0,-562.0,353.0,450.0,hwl
392,-135.0,12.0,1066.0,-1595.0,-373.0,574.0,-559.0,363.0,457.0,hwl
393,-206.0,-32.0,1264.0,-1538.0,-276.0,572.0,-553.0,373.0,457.0,hwl
394,-302.0,-72.0,1412.0,-1520.0,-220.0,522.0,-552.0,378.0,452.0,hwl
395,-384.0,-136.0,1560.0,-1536.0,-170.0,534.0,-553.0,383.0,453.0,hwl
396,-480.0,-238.0,1710.0,-1580.0,-168.0,612.0,-558.0,384.0,461.0,hwl
397,-604.0,-380.0,1860.0,-1750.0,-226.0,750.0,-575.0,378.0,475.0,hwl
398,-742.0,-530.0,2025.0,-1846.0,-200.0,906.0,-584.0,380.0,490.0,hwl
399,-906.0,-749.0,2175.0,-1828.0,-37.0,1154.0,-582.0,397.0,515.0,hwl
400,-1348.0,-1094.0,2401.0,-2108.0,93.0,1327.0,-610.0,409.0,532.0,hwl
401,-1577.0,-1263.0,2500.0,-2381.0,253.0,1450.0,-638.0,425.0,545.0,hwl
402,-1825.0,-1410.0,2580.0,-2536.0,330.0,1480.0,-653.0,433.0,548.0,hwl
403,-2050.0,-1530.0,2650.0,-2700.0,450.0,1500.0,-670.0,445.0,550.0,hwl
404,-2230.0,-1590.0,2700.0,-2890.0,540.0,1530.0,-689.0,454.0,553.0,hwl
405,-2410.0,-1620.0,2732.0,-3010.0,580.0,1623.0,-701.0,458.0,562.0,hwl
406,-2550.0,-1607.0,2750.0,-3180.0,532.0,1855.0,-718.0,453.0,585.0,hwl
407,-2667.0,-1577.0,2750.0,-3285.0,449.0,2101.0,-728.0,444.0,610.0,hwl
408,-2732.0,-1547.0,2748.0,-3433.0,338.0,2304.0,-743.0,433.0,630.0,hwl
409,-2750.0,-1516.0,2725.0,-3561.0,218.0,2440.0,-756.0,421.0,644.0,hwl
410,-2712.0,-1420.0,2616.0,-3784.0,-122.0,2448.0,-778.0,388.0,644.0,hwl
411,-2674.0,-1364.0,2542.0,-3956.0,-276.0,2276.0,-795.0,373.0,627.0,hwl
412,-2648.0,-1286.0,2448.0,-4146.0,-418.0,2076.0,-814.0,359.0,607.0,hwl
413,-2646.0,-1210.0,2330.0,-4374.0,-624.0,1920.0,-837.0,338.0,592.0,hwl
414,-2686.0,-1082.0,2227.0,-4582.0,-936.0,1714.0,-858.0,307.0,571.0,hwl
415,-2780.0,-922.0,2105.0,-4740.0,-1235.0,1455.0,-874.0,277.0,545.0,hwl
416,-2886.0,-759.0,1949.0,-4831.0,-1467.0,1156.0,-883.0,254.0,515.0,hwl
417,-3015.0,-586.0,1761.0,-4877.0,-1648.0,910.0,-887.0,236.0,491.0,hwl
418,-3156.0,-412.0,1464.0,-4822.0,-1850.0,334.0,-882.0,215.0,433.0,hwl
419,-3234.0,-292.0,1104.0,-4653.0,-2160.0,-450.0,-865.0,184.0,355.0,hwl
420,-3086.0,-628.0,278.0,-4348.0,-2458.0,-1890.0,-834.0,155.0,211.0,hwl
421,-3004.0,-998.0,-185.0,-4232.0,-2506.0,-2600.0,-823.0,150.0,140.0,hwl
422,-2960.0,-1365.0,-590.0,-3868.0,-2485.0,-3370.0,-786.0,152.0,63.0,hwl
423,-2885.0,-1575.0,-970.0,-3315.0,-2270.0,-4120.0,-731.0,173.0,-12.0,hwl
424,-2760.0,-1585.0,-1285.0,-2680.0,-1995.0,-4840.0,-668.0,201.0,-84.0,hwl
425,-2540.0,-1315.0,-1510.0,-2035.0,-1530.0,-5535.0,-603.0,247.0,-153.0,hwl
426,-2200.0,-755.0,-1654.0,-1510.0,-804.0,-6242.0,-551.0,320.0,-224.0,hwl
427,-1634.0,112.0,-1702.0,-1180.0,-150.0,-6766.0,-518.0,385.0,-276.0,hwl
428,-886.0,1024.0,-1704.0,-1166.0,620.0,-7334.0,-516.0,462.0,-333.0,hwl
429,86.0,1862.0,-1694.0,-1422.0,1572.0,-7806.0,-542.0,557.0,-380.0,hwl
430,2678.0,2425.0,-1698.0,-1956.0,3293.0,-7811.0,-595.0,729.0,-381.0,hwl
431,4032.0,1897.0,-1801.0,-2338.0,3983.0,-7576.0,-633.0,798.0,-357.0,hwl
432,5301.0,892.0,-1987.0,-2517.0,4820.0,-7314.0,-651.0,882.0,-331.0,hwl
433,6349.0,-381.0,-2190.0,-2830.0,11320.0,-7447.0,-683.0,1532.0,-344.0,hwl
434,5072.0,-2264.0,-1322.0,7914.0,16181.0,20076.0,391.0,2018.0,2407.0,hwl
435,1971.0,-3220.0,-242.0,7817.0,-3032.0,24524.0,381.0,97.0,2852.0,hwl
436,98.0,-892.0,-1374.0,3876.0,5394.0,13070.0,-13.0,939.0,1707.0,hwl
437,-1310.0,1438.0,-1718.0,2032.0,7176.0,5632.0,-197.0,1117.0,963.0,hwl
438,-1258.0,1774.0,-1592.0,938.0,4036.0,2354.0,-307.0,803.0,635.0,hwl
439,-370.0,1758.0,-1664.0,-530.0,3134.0,3072.0,-453.0,713.0,707.0,hwl
440,630.0,-19.0,-1963.0,-4400.0,1861.0,2881.0,-840.0,586.0,688.0,hwl
441,902.0,-1593.0,-2341.0,-3752.0,2324.0,274.0,-775.0,632.0,427.0,hwl
442,1740.0,-1471.0,-2434.0,-3157.0,2173.0,-2250.0,-715.0,617.0,175.0,hwl
443,2397.0,-945.0,-2120.0,-1273.0,0.0,-400.0,-527.0,400.0,360.0,hwl
444,2740.0,-370.0,-2040.0,-710.0,-600.0,100.0,-471.0,340.0,410.0,hwl
445,3140.0,1320.0,-2200.0,-2470.0,-1000.0,0.0,-647.0,300.0,400.0,hwl
446,3200.0,2490.0,-2240.0,-2870.0,-2010.0,680.0,-687.0,199.0,468.0,hwl
447,2890.0,2790.0,-2124.0,-2690.0,-2545.0,1607.0,-669.0,146.0,560.0,hwl
448,2459.0,2811.0,-2179.0,-2555.0,-3072.0,2143.0,-655.0,93.0,614.0,hwl
449,2055.0,2505.0,-2380.0,-2291.0,-3357.0,2370.0,-629.0,65.0,637.0,hwl
450,1457.0,1529.0,-3046.0,-1908.0,-3360.0,3146.0,-590.0,64.0,714.0,hwl
451,1212.0,862.0,-3366.0,-2044.0,-3232.0,3748.0,-604.0,77.0,774.0,hwl
452,1026.0,308.0,-3634.0,-1888.0,-2984.0,4150.0,-588.0,102.0,815.0,hwl
453,854.0,-74.0,-3840.0,-1604.0,-2690.0,4140.0,-560.0,131.0,814.0,hwl
454,670.0,-312.0,-3976.0,-1190.0,-2354.0,3802.0,-519.0,165.0,780.0,hwl
455,482.0,-372.0,-4043.0,-662.0,-2070.0,3306.0,-466.0,193.0,730.0,hwl
456,352.0,-155.0,-4032.0,-208.0,-1870.0,2807.0,-420.0,213.0,680.0,hwl
457,316.0,246.0,-3942.0,105.0,-1661.0,2710.0,-390.0,234.0,671.0,hwl
458,339.0,811.0,-3743.0,289.0,-1434.0,3056.0,-372.0,257.0,705.0,hwl
459,363.0,1499.0,-3438.0,274.0,-1175.0,3130.0,-373.0,283.0,713.0,hwl
460,402.0,2872.0,-2592.0,-84.0,-482.0,2258.0,-408.0,352.0,625.0,hwl
461,440.0,3330.0,-2122.0,-236.0,-280.0,1734.0,-423.0,372.0,573.0,hwl
462,490.0,3604.0,-1664.0,-416.0,-220.0,1355.0,-441.0,378.0,535.0,hwl
463,524.0,3690.0,-1215.0,-696.0,-250.0,1135.0,-469.0,375.0,513.0,hwl
464,515.0,3580.0,-860.0,-1080.0,-330.0,970.0,-508.0,367.0,497.0,hwl
465,455.0,3285.0,-550.0,-1385.0,-390.0,875.0,-538.0,361.0,487.0,hwl
466,335.0,2800.0,-300.0,-1605.0,-435.0,770.0,-560.0,357.0,477.0,hwl
467,160.0,2155.0,-100.0,-1735.0,-535.0,628.0,-573.0,347.0,462.0,hwl
468,-60.0,1344.0,26.0,-1775.0,-624.0,472.0,-577.0,338.0,447.0,hwl
469,-254.0,590.0,106.0,-1756.0,-712.0,298.0,-575.0,329.0,429.0,hwl
470,-546.0,-732.0,140.0,-1452.0,-975.0,-81.0,-545.0,303.0,392.0,hwl
471,-644.0,-1198.0,168.0,-974.0,-1062.0,-122.0,-497.0,294.0,388.0,hwl
472,-778.0,-1272.0,257.0,-415.0,-1262.0,177.0,-441.0,274.0,417.0,hwl
473,-939.0,-1015.0,402.0,-294.0,-1704.0,454.0,-429.0,230.0,445.0,hwl
474,-1074.0,-679.0,527.0,-405.0,-1972.0,429.0,-440.0,203.0,442.0,hwl
475,-1145.0,-468.0,592.0,-548.0,-1943.0,62.0,-454.0,206.0,406.0,hwl
476,-1188.0,-428.0,600.0,-646.0,-1862.0,-340.0,-464.0,214.0,366.0,hwl
477,-1232.0,-550.0,600.0,-814.0,-1858.0,-636.0,-481.0,215.0,337.0,hwl
478,-1248.0,-756.0,600.0,-938.0,-1868.0,-762.0,-493.0,214.0,324.0,hwl
479,-1234.0,-936.0,608.0,-992.0,-1894.0,-724.0,-499.0,211.0,328.0,hwl
480,-1127.0,-986.0,573.0,-1005.0,-2012.0,-652.0,-500.0,199.0,335.0,hwl
481,-1030.0,-845.0,525.0,-1064.0,-2101.0,-650.0,-506.0,190.0,335.0,hwl
482,-930.0,-677.0,466.0,-1079.0,-2200.0,-668.0,-507.0,180.0,334.0,hwl
483,-821.0,-525.0,388.0,-1125.0,-2282.0,-720.0,-512.0,172.0,328.0,hwl
484,-711.0,-393.0,290.0,-1211.0,-2320.0,-750.0,-521.0,168.0,325.0,hwl
485,-570.0,-280.0,210.0,-1290.0,-2310.0,-830.0,-529.0,169.0,317.0,hwl
486,-420.0,-170.0,140.0,-1320.0,-2380.0,-860.0,-532.0,162.0,314.0,hwl
487,-270.0,-80.0,110.0,-1350.0,-2440.0,-810.0,-535.0,156.0,319.0,hwl
488,-110.0,20.0,90.0,-1350.0,-2420.0,-726.0,-535.0,158.0,328.0,hwl
489,43.0,143.0,93.0,-1290.0,-2350.0,-579.0,-529.0,165.0,343.0,hwl
490,278.0,400.0,154.0,-1307.0,-2150.0,-189.0,-530.0,185.0,382.0,hwl
491,355.0,498.0,191.0,-1281.0,-2029.0,48.0,-528.0,198.0,404.0,hwl
492,401.0,586.0,192.0,-1306.0,-1686.0,266.0,-530.0,232.0,426.0,hwl
493,414.0,686.0,146.0,-1332.0,-1356.0,370.0,-533.0,265.0,437.0,hwl
494,432.0,884.0,82.0,-842.0,-1020.0,378.0,-484.0,298.0,437.0,hwl
495,438.0,1152.0,40.0,-840.0,-856.0,398.0,-484.0,315.0,439.0,hwl
496,426.0,1350.0,-24.0,-1176.0,-834.0,314.0,-517.0,317.0,431.0,hwl
497,395.0,1223.0,-95.0,-1412.0,-838.0,203.0,-541.0,317.0,420.0,hwl
498,336.0,918.0,-112.0,-1424.0,-910.0,137.0,-542.0,309.0,413.0,hwl
499,250.0,584.0,-34.0,-1301.0,-983.0,121.0,-530.0,302.0,412.0,hwl
500,76.0,-28.0,278.0,-1020.0,-962.0,4.0,-502.0,304.0,400.0,hwl
501,20.0,-314.0,448.0,-926.0,-904.0,-12.0,-492.0,310.0,399.0,hwl
502,-30.0,-624.0,630.0,-890.0,-848.0,40.0,-489.0,316.0,404.0,hwl
503,-84.0,-906.0,846.0,-890.0,-784.0,160.0,-489.0,322.0,416.0,hwl
504,-152.0,-1126.0,1120.0,-902.0,-732.0,355.0,-490.0,327.0,435.0,hwl
505,-232.0,-1285.0,1380.0,-940.0,-645.0,570.0,-494.0,336.0,457.0,hwl
506,-330.0,-1340.0,1640.0,-995.0,-570.0,795.0,-499.0,343.0,479.0,hwl
507,-435.0,-1340.0,1895.0,-1060.0,-505.0,1005.0,-506.0,350.0,500.0,hwl
508,-560.0,-1315.0,2130.0,-1235.0,-420.0,1160.0,-523.0,358.0,516.0,hwl
509,-705.0,-1300.0,2340.0,-1520.0,-305.0,1286.0,-552.0,370.0,528.0,hwl
510,-1102.0,-1376.0,2710.0,-2112.0,-44.0,1490.0,-611.0,396.0,549.0,hwl
511,-1310.0,-1436.0,2830.0,-2290.0,16.0,1626.0,-629.0,401.0,562.0,hwl
512,-1498.0,-1502.0,2900.0,-2470.0,58.0,1756.0,-647.0,405.0,575.0,hwl
513,-1666.0,-1566.0,2934.0,-2712.0,63.0,1800.0,-671.0,406.0,580.0,hwl
514,-1828.0,-1625.0,2940.0,-2964.0,4.0,1807.0,-696.0,400.0,580.0,hwl
515,-1926.0,-1668.0,2947.0,-3109.0,-146.0,1880.0,-710.0,386.0,588.0,hwl
516,-1950.0,-1715.0,2957.0,-3200.0,-340.0,1945.0,-720.0,366.0,594.0,hwl
517,-1922.0,-1751.0,2946.0,-3286.0,-554.0,1995.0,-728.0,345.0,599.0,hwl
518,-1854.0,-1788.0,2924.0,-3380.0,-860.0,2010.0,-738.0,314.0,601.0,hwl
519,-1750.0,-1848.0,2888.0,-3529.0,-1112.0,1946.0,-752.0,289.0,594.0,hwl
520,-1584.0,-1982.0,2818.0,-3896.0,-1606.0,1720.0,-789.0,240.0,572.0,hwl
521,-1530.0,-2056.0,2783.0,-4146.0,-1802.0,1602.0,-814.0,220.0,560.0,hwl
522,-1512.0,-2115.0,2699.0,-4264.0,-1939.0,1608.0,-826.0,207.0,560.0,hwl
523,-1510.0,-2156.0,2591.0,-4298.0,-2112.0,1529.0,-829.0,189.0,552.0,hwl
524,-1528.0,-2169.0,2436.0,-4408.0,-2220.0,1385.0,-840.0,178.0,538.0,hwl
525,-1548.0,-2242.0,2213.0,-4456.0,-2311.0,1217.0,-845.0,169.0,521.0,hwl
526,-1595.0,-2331.0,1956.0,-4532.0,-2329.0,820.0,-853.0,168.0,482.0,hwl
527,-1681.0,-2420.0,1610.0,-4522.0,-2540.0,550.0,-852.0,146.0,455.0,hwl
528,-1730.0,-2450.0,1300.0,-4390.0,-2670.0,230.0,-839.0,133.0,423.0,hwl
529,-1780.0,-2310.0,960.0,-4080.0,-2840.0,-330.0,-808.0,116.0,367.0,hwl
530,-1728.0,-1649.0,237.0,-3610.0,-2821.0,-1451.0,-761.0,118.0,255.0,hwl
531,-1709.0,-1230.0,-93.0,-3268.0,-2818.0,-2076.0,-726.0,119.0,193.0,hwl
532,-1701.0,-726.0,-420.0,-2756.0,-2681.0,-2830.0,-675.0,132.0,117.0,hwl
533,-1703.0,-185.0,-720.0,-2318.0,-2404.0,-3648.0,-631.0,160.0,36.0,hwl
534,-1623.0,365.0,-1048.0,-1887.0,-2132.0,-4526.0,-588.0,187.0,-52.0,hwl
535,-1418.0,988.0,-1322.0,-1390.0,-1538.0,-5080.0,-539.0,247.0,-108.0,hwl
536,-1130.0,1616.0,-1510.0,-1304.0,-1076.0,-5338.0,-530.0,293.0,-133.0,hwl
537,-700.0,2196.0,-1592.0,-1254.0,-378.0,-5666.0,-525.0,363.0,-166.0,hwl
538,-114.0,2728.0,-1588.0,-1156.0,424.0,-6230.0,-515.0,442.0,-223.0,hwl
539,648.0,3020.0,-1510.0,-1224.0,1328.0,-6872.0,-522.0,532.0,-287.0,hwl
540,2694.0,2604.0,-1239.0,-1709.0,3119.0,-7296.0,-570.0,711.0,-329.0,hwl
541,3795.0,1779.0,-1090.0,-1972.0,3619.0,-7061.0,-597.0,761.0,-306.0,hwl
542,4930.0,634.0,-1026.0,-2246.0,4064.0,-6890.0,-624.0,806.0,-289.0,hwl
543,5961.0,-719.0,-1056.0,-2666.0,10132.0,-6582.0,-666.0,1413.0,-258.0,hwl
544,5374.0,-2596.0,-532.0,1070.0,17822.0,7904.0,-293.0,2182.0,1190.0,hwl
545,2572.0,-3498.0,174.0,7106.0,6496.0,27710.0,310.0,1049.0,3171.0,hwl
546,328.0,-1132.0,-504.0,3886.0,-462.0,19952.0,-12.0,354.0,2395.0,hwl
547,-1314.0,1850.0,-1328.0,1242.0,9208.0,7475.0,-276.0,1320.0,1147.0,hwl
548,-1942.0,2246.0,-1480.0,914.0,4690.0,2210.0,-309.0,869.0,621.0,hwl
549,-1040.0,1930.0,-1495.0,-1230.0,3425.0,1750.0,-523.0,742.0,575.0,hwl
550,410.0,705.0,-1440.0,-4635.0,2355.0,2458.0,-863.0,635.0,645.0,hwl
551,540.0,-845.0,-1634.0,-5215.0,2270.0,2320.0,-921.0,627.0,632.0,hwl
552,964.0,-2132.0,-1746.0,-3936.0,1506.0,-1058.0,-793.0,550.0,295.0,hwl
553,2074.0,-2352.0,-1668.0,-1032.0,580.0,-4500.0,-503.0,458.0,-50.0,hwl
554,3242.0,-1740.0,-1354.0,54.0,100.0,-4426.0,-395.0,410.0,-42.0,hwl
555,4106.0,-378.0,-1094.0,-1410.0,20.0,-2451.0,-541.0,402.0,155.0,hwl
556,4548.0,962.0,-939.0,-2382.0,-845.0,-621.0,-638.0,316.0,338.0,hwl
557,4556.0,1725.0,-830.0,-2452.0,-1523.0,743.0,-645.0,248.0,474.0,hwl
558,4324.0,1993.0,-863.0,-2447.0,-2088.0,1317.0,-644.0,192.0,531.0,hwl
559,3988.0,1959.0,-1065.0,-2639.0,-2455.0,1662.0,-663.0,155.0,566.0,hwl
560,3266.0,1440.0,-1828.0,-2417.0,-2530.0,2592.0,-641.0,147.0,659.0,hwl
561,2936.0,1172.0,-2230.0,-2454.0,-2466.0,3056.0,-645.0,154.0,705.0,hwl
562,2638.0,968.0,-2582.0,-2406.0,-2308.0,3428.0,-640.0,170.0,742.0,hwl
563,2380.0,866.0,-2858.0,-2294.0,-2014.0,3708.0,-629.0,199.0,770.0,hwl
564,2154.0,906.0,-3090.0,-2118.0,-1644.0,3913.0,-611.0,236.0,791.0,hwl
565,1939.0,1145.0,-3227.0,-1824.0,-1259.0,3867.0,-582.0,275.0,786.0,hwl
566,1785.0,1521.0,-3285.0,-1670.0,-959.0,3707.0,-567.0,305.0,770.0,hwl
