gyroX,gyroY,gyroZ,lowAccelX,lowAccelY,lowAccelZ,highAccelX,highAccelY,highAccelZ
10250.0,2060.0,-562.0,-5234.0,316.0,1746.0,-923.0,431.0,574.0
9814.0,1862.0,-1304.0,-5794.0,692.0,1996.0,-979.0,469.0,599.0
9288.0,1504.0,-2080.0,-6202.0,992.0,2214.0,-1020.0,499.0,621.0
8704.0,1006.0,-2840.0,-6294.0,1302.0,2270.0,-1029.0,530.0,627.0
8106.0,465.0,-3585.0,-6230.0,1620.0,1875.0,-1023.0,562.0,587.0
7445.0,15.0,-4180.0,-6075.0,1885.0,1325.0,-1007.0,588.0,532.0
6870.0,-395.0,-4640.0,-5870.0,2125.0,970.0,-987.0,612.0,497.0
5765.0,-1220.0,-5072.0,-5205.0,2290.0,842.0,-920.0,629.0,484.0
5212.0,-1608.0,-5076.0,-4690.0,2370.0,818.0,-869.0,637.0,481.0
4738.0,-1958.0,-4964.0,-4178.0,2488.0,738.0,-817.0,648.0,473.0
4256.0,-2264.0,-4768.0,-3646.0,2666.0,612.0,-764.0,666.0,461.0
3760.0,-2506.0,-4506.0,-3070.0,2894.0,441.0,-707.0,689.0,444.0
3260.0,-2680.0,-4180.0,-2482.0,3144.0,341.0,-648.0,714.0,434.0
2738.0,-2789.0,-3873.0,-1445.0,3336.0,572.0,-544.0,733.0,457.0
2271.0,-2670.0,-3521.0,-78.0,3579.0,1156.0,-407.0,757.0,515.0
1780.0,-2197.0,-2990.0,108.0,3562.0,1402.0,-390.0,756.0,540.0
1336.0,-1691.0,-2306.0,-707.0,3625.0,1156.0,-470.0,762.0,515.0
526.0,-2136.0,-600.0,-1520.0,4332.0,102.0,-552.0,833.0,410.0
90.0,-2738.0,258.0,-1288.0,4832.0,-342.0,-528.0,883.0,366.0
-416.0,-3268.0,1110.0,-984.0,5218.0,-745.0,-498.0,921.0,326.0
-912.0,-3514.0,2027.0,-736.0,5560.0,-996.0,-473.0,956.0,301.0
-1406.0,-3343.0,2839.0,-626.0,5905.0,-1407.0,-462.0,990.0,260.0
-1774.0,-2735.0,3658.0,-844.0,6390.0,-1846.0,-484.0,1039.0,216.0
-2116.0,-1779.0,4478.0,-1230.0,6908.0,-2322.0,-523.0,1090.0,168.0
-2510.0,-591.0,5289.0,-1855.0,7392.0,-3030.0,-585.0,1139.0,97.0
-3045.0,655.0,6080.0,-2838.0,7610.0,-3770.0,-683.0,1161.0,23.0
-3820.0,1910.0,6650.0,-4146.0,7410.0,-4440.0,-814.0,1141.0,-44.0
-5450.0,3270.0,7170.0,-6990.0,6380.0,-5797.0,-1099.0,1038.0,-179.0
-6310.0,3449.0,7153.0,-8270.0,5295.0,-6588.0,-1227.0,929.0,-258.0
-7229.0,3430.0,6968.0,-9819.0,4241.0,-7561.0,-1381.0,824.0,-356.0
-8015.0,3337.0,6634.0,-10754.0,3123.0,-8436.0,-1475.0,712.0,-443.0
-8751.0,3319.0,6154.0,-11138.0,1746.0,-8944.0,-1513.0,574.0,-494.0
-9336.0,3424.0,5469.0,-10951.0,310.0,-8974.0,-1495.0,431.0,-497.0
-9675.0,3671.0,4422.0,-10130.0,-1304.0,-8938.0,-1413.0,270.0,-493.0
-9800.0,4004.0,3246.0,-9003.0,-3082.0,-8830.0,-1300.0,92.0,-483.0
-9696.0,4246.0,1906.0,-7538.0,-4870.0,-8482.0,-1153.0,-87.0,-448.0
-9302.0,4324.0,498.0,-6390.0,-6422.0,-7842.0,-1039.0,-242.0,-384.0
-7716.0,3703.0,-2200.0,-4454.0,-7210.0,-5614.0,-845.0,-321.0,-161.0
-6774.0,3029.0,-3237.0,-3571.0,-6787.0,-4730.0,-757.0,-278.0,-73.0
-5990.0,2102.0,-4061.0,-2835.0,-6056.0,-3999.0,-683.0,-205.0,1.0
-5338.0,1042.0,-4668.0,-2130.0,-5273.0,-3501.0,-613.0,-127.0,50.0
-4843.0,21.0,-5059.0,-1554.0,-4525.0,-3166.0,-555.0,-52.0,84.0
-4474.0,-942.0,-5208.0,-1073.0,-3870.0,-2886.0,-507.0,13.0,112.0
-4106.0,-1638.0,-5082.0,-684.0,-3418.0,-2528.0,-468.0,59.0,148.0
-3714.0,-2136.0,-4728.0,-502.0,-3046.0,-2054.0,-450.0,96.0,195.0
-3234.0,-2506.0,-4200.0,-626.0,-2334.0,-1266.0,-462.0,167.0,274.0
-2722.0,-2822.0,-3550.0,-658.0,-1202.0,-515.0,-465.0,280.0,349.0
-2135.0,-3065.0,-2590.0,670.0,135.0,-1275.0,-333.0,413.0,273.0
-2125.0,-2865.0,-2270.0,1150.0,305.0,-1645.0,-285.0,430.0,236.0
-2190.0,-2380.0,-1955.0,1430.0,-80.0,-1698.0,-257.0,392.0,231.0
-2130.0,-1510.0,-1510.0,1595.0,-830.0,-1674.0,-241.0,317.0,233.0
-1758.0,-172.0,-1006.0,1572.0,-1494.0,-1678.0,-243.0,251.0,233.0
-1132.0,1218.0,-460.0,1262.0,-1840.0,-1562.0,-274.0,216.0,244.0
-312.0,2582.0,36.0,880.0,-1750.0,-1466.0,-312.0,225.0,254.0
586.0,3704.0,448.0,572.0,-1428.0,-1426.0,-343.0,258.0,258.0
1448.0,4388.0,789.0,292.0,-1049.0,-1298.0,-371.0,296.0,271.0
2270.0,4559.0,1003.0,-54.0,-747.0,-1096.0,-405.0,326.0,291.0
3131.0,3238.0,1363.0,-1292.0,120.0,-1094.0,-529.0,412.0,291.0
3193.0,1961.0,1628.0,-1621.0,627.0,-1248.0,-562.0,462.0,276.0
2990.0,390.0,1920.0,-1676.0,1140.0,-1376.0,-567.0,514.0,263.0
2620.0,-996.0,2204.0,-1518.0,1486.0,-1344.0,-551.0,548.0,266.0
2172.0,-2246.0,2412.0,-1232.0,1742.0,-1170.0,-523.0,574.0,283.0
1704.0,-3218.0,2554.0,-986.0,1918.0,-986.0,-498.0,591.0,302.0
1258.0,-3816.0,2716.0,-820.0,2046.0,-905.0,-482.0,604.0,310.0
866.0,-4001.0,2966.0,-622.0,2205.0,-909.0,-462.0,620.0,310.0
493.0,-3740.0,3296.0,-328.0,2445.0,-847.0,-432.0,644.0,316.0
190.0,-3116.0,3672.0,-102.0,2740.0,-561.0,-410.0,674.0,344.0
-447.0,-1140.0,4440.0,-306.0,3430.0,400.0,-430.0,743.0,440.0
-870.0,-120.0,4780.0,-720.0,3820.0,570.0,-472.0,782.0,457.0
-1320.0,730.0,5110.0,-1070.0,4140.0,700.0,-507.0,814.0,470.0
-1850.0,1430.0,5370.0,-1370.0,4570.0,835.0,-537.0,857.0,483.0
-2460.0,1963.0,5567.0,-1710.0,4936.0,983.0,-571.0,893.0,498.0
-3197.0,2284.0,5628.0,-2210.0,5284.0,1108.0,-621.0,928.0,510.0
-3864.0,2522.0,5601.0,-2699.0,5514.0,1203.0,-669.0,951.0,520.0
-4498.0,2747.0,5508.0,-3091.0,5627.0,1428.0,-709.0,962.0,542.0
-5062.0,3019.0,5355.0,-3533.0,5489.0,1688.0,-753.0,948.0,568.0
-5465.0,3314.0,5154.0,-4209.0,5332.0,2080.0,-820.0,933.0,608.0
-5916.0,3794.0,4390.0,-4988.0,5646.0,1448.0,-898.0,964.0,544.0
-6086.0,4078.0,3814.0,-5164.0,5616.0,564.0,-916.0,961.0,456.0
-6174.0,4710.0,2967.0,-5454.0,5157.0,-1006.0,-945.0,915.0,300.0
-6125.0,6831.0,1936.0,-8618.0,4674.0,-1551.0,-1261.0,867.0,245.0
-6232.0,8021.0,1081.0,-9581.0,4996.0,-1058.0,-1358.0,899.0,295.0
-6346.0,6484.0,652.0,-9271.0,4849.0,-2925.0,-1327.0,884.0,108.0
-6124.0,4758.0,-101.0,-9982.0,3691.0,-6397.0,-1398.0,769.0,-239.0
-5798.0,3643.0,-1076.0,-12011.0,2913.0,-8018.0,-1601.0,691.0,-401.0
-5362.0,2336.0,-1752.0,-12559.0,608.0,-10456.0,-1655.0,460.0,-645.0
-4512.0,1402.0,-2408.0,-11206.0,-2344.0,-13468.0,-1520.0,166.0,-946.0
-1666.0,170.0,-4365.0,-8502.0,-6634.0,-19455.0,-1250.0,-263.0,-1545.0
460.0,-415.0,-5190.0,-7126.0,-6585.0,-21575.0,-1112.0,-258.0,-1757.0
3095.0,-1250.0,-5835.0,-5240.0,-4900.0,-23675.0,-924.0,-90.0,-1967.0
5595.0,-2265.0,-6385.0,-3340.0,-1660.0,-25555.0,-734.0,234.0,-2155.0
8035.0,-3210.0,-6820.0,-1290.0,2465.0,-27110.0,-529.0,646.0,-2311.0
10355.0,-3830.0,-7105.0,215.0,6590.0,-28588.0,-379.0,1059.0,-2458.0
12470.0,-3990.0,-7170.0,850.0,10756.0,-29640.0,-315.0,1475.0,-2564.0
14438.0,-3674.0,-6988.0,996.0,14150.0,-30426.0,-301.0,1815.0,-2642.0
15810.0,-3154.0,-6610.0,474.0,17102.0,-30896.0,-353.0,2110.0,-2689.0
16740.0,-2654.0,-6136.0,-666.0,19364.0,-31104.0,-466.0,2336.0,-2710.0
17560.0,-2288.0,-5386.0,-807.0,28236.0,-28873.0,-480.0,3223.0,-2487.0
13026.0,-1131.0,-2975.0,22672.0,32251.0,14595.0,1867.0,3625.0,1859.0
990.0,1064.0,-367.0,24139.0,27077.0,30408.0,2013.0,3107.0,3440.0
-2910.0,3085.0,250.0,572.0,23831.0,8920.0,-343.0,2783.0,1292.0
-2471.0,2177.0,-724.0,-5878.0,8272.0,1256.0,-987.0,1227.0,525.0
-1976.0,-1074.0,-2384.0,-5312.0,5878.0,1980.0,-931.0,987.0,598.0
-1048.0,-1410.0,-3244.0,1360.0,414.0,-2664.0,-264.0,441.0,134.0
120.0,206.0,-2994.0,3338.0,-2640.0,-2342.0,-67.0,136.0,166.0
1872.0,-2.0,-2500.0,522.0,-64.0,-10356.0,-348.0,394.0,-635.0
5050.0,634.0,-1095.0,2632.0,-4378.0,-15070.0,-137.0,-37.0,-1107.0
8557.0,3411.0,1315.0,-1022.0,-2763.0,-5676.0,-502.0,124.0,-167.0
9039.0,3488.0,1796.0,-3779.0,-3185.0,886.0,-777.0,82.0,488.0
9521.0,2959.0,1530.0,-4549.0,-2501.0,3590.0,-854.0,150.0,759.0
9900.0,2400.0,900.0,-4429.0,-2020.0,3410.0,-842.0,198.0,741.0
9990.0,1920.0,320.0,-4640.0,-920.0,2780.0,-864.0,308.0,678.0
9920.0,1710.0,-170.0,-5100.0,-220.0,2530.0,-910.0,378.0,653.0
9640.0,1710.0,-732.0,-5410.0,542.0,2774.0,-941.0,454.0,677.0
9167.0,1893.0,-1250.0,-5690.0,1046.0,2785.0,-969.0,504.0,678.0
8622.0,2118.0,-1743.0,-5941.0,1389.0,2531.0,-994.0,538.0,653.0
7944.0,2293.0,-2172.0,-6149.0,1566.0,2238.0,-1014.0,556.0,623.0
6618.0,2324.0,-2944.0,-6250.0,1638.0,1622.0,-1025.0,563.0,562.0
6068.0,2056.0,-3204.0,-5992.0,1630.0,1356.0,-999.0,563.0,535.0
5566.0,1594.0,-3416.0,-5694.0,1618.0,1192.0,-969.0,561.0,519.0
5112.0,946.0,-3584.0,-5354.0,1574.0,1020.0,-935.0,557.0,502.0
4728.0,204.0,-3701.0,-4956.0,1620.0,838.0,-895.0,562.0,483.0
4335.0,-709.0,-3750.0,-4400.0,1726.0,716.0,-840.0,572.0,471.0
3991.0,-1515.0,-3732.0,-3791.0,1837.0,624.0,-779.0,583.0,462.0
3667.0,-2220.0,-3648.0,-3077.0,2035.0,522.0,-707.0,603.0,452.0
3360.0,-2733.0,-3478.0,-2152.0,2509.0,588.0,-615.0,650.0,458.0
3042.0,-2929.0,-3162.0,-1018.0,3132.0,998.0,-501.0,713.0,499.0
2054.0,-2456.0,-2116.0,34.0,3944.0,1330.0,-397.0,794.0,533.0
1452.0,-2394.0,-1230.0,-406.0,4462.0,300.0,-440.0,846.0,430.0
796.0,-2735.0,-225.0,-372.0,5520.0,-870.0,-437.0,952.0,313.0
-80.0,-3225.0,925.0,220.0,6320.0,-1720.0,-378.0,1032.0,228.0
-990.0,-3580.0,2155.0,715.0,6650.0,-2145.0,-329.0,1065.0,186.0
-1805.0,-3615.0,3375.0,895.0,6840.0,-2235.0,-311.0,1084.0,177.0
-2395.0,-3235.0,4642.0,650.0,7110.0,-2448.0,-335.0,1111.0,156.0
-2810.0,-2354.0,5726.0,-85.0,7556.0,-3000.0,-408.0,1155.0,100.0
-3108.0,-1250.0,6744.0,-1396.0,7974.0,-3718.0,-539.0,1197.0,29.0
-3448.0,-32.0,7602.0,-2754.0,8190.0,-4292.0,-675.0,1219.0,-29.0
-4506.0,2258.0,8444.0,-6186.0,8180.0,-5099.0,-1018.0,1218.0,-109.0
-5260.0,2988.0,8368.0,-8159.0,7712.0,-5709.0,-1215.0,1171.0,-170.0
-5960.0,3446.0,8075.0,-9605.0,7067.0,-6232.0,-1360.0,1106.0,-223.0
-6632.0,3693.0,7578.0,-10703.0,6223.0,-6622.0,-1470.0,1022.0,-262.0
-7243.0,3806.0,6920.0,-11616.0,5089.0,-7101.0,-1561.0,908.0,-310.0
-7777.0,3851.0,6038.0,-12167.0,3880.0,-7772.0,-1616.0,788.0,-377.0
-8273.0,3908.0,5126.0,-12206.0,2416.0,-8308.0,-1620.0,641.0,-430.0
-8756.0,4024.0,4124.0,-11530.0,924.0,-8586.0,-1553.0,492.0,-458.0
-9024.0,4210.0,3008.0,-10202.0,-620.0,-8438.0,-1420.0,338.0,-443.0
-9070.0,4426.0,1700.0,-8462.0,-2234.0,-7926.0,-1246.0,177.0,-392.0
-8380.0,4780.0,-1352.0,-4954.0,-4938.0,-7050.0,-895.0,-93.0,-305.0
-7763.0,4799.0,-2724.0,-3716.0,-5227.0,-6280.0,-771.0,-122.0,-228.0
-7088.0,4593.0,-3859.0,-2836.0,-4980.0,-5291.0,-683.0,-98.0,-129.0
-6426.0,4192.0,-4762.0,-2183.0,-4338.0,-4362.0,-618.0,-33.0,-36.0
-5802.0,3574.0,-5510.0,-1679.0,-3455.0,-3520.0,-567.0,55.0,48.0
-5230.0,2710.0,-5970.0,-1270.0,-2750.0,-2910.0,-527.0,125.0,109.0
-4830.0,1820.0,-6210.0,-860.0,-2330.0,-2570.0,-486.0,167.0,143.0
-4520.0,960.0,-6190.0,-570.0,-2080.0,-2540.0,-457.0,192.0,146.0
-4250.0,210.0,-5869.0,-330.0,-2000.0,-2694.0,-433.0,200.0,131.0
-3950.0,-440.0,-5350.0,-190.0,-2080.0,-2609.0,-419.0,192.0,140.0
-2864.0,-1428.0,-3901.0,-548.0,-1236.0,-1209.0,-454.0,277.0,280.0
-2227.0,-1895.0,-3168.0,5.0,-552.0,-1138.0,-400.0,345.0,287.0
-1812.0,-2242.0,-2640.0,813.0,-350.0,-1724.0,-319.0,365.0,228.0
-1538.0,-2352.0,-2244.0,1196.0,-266.0,-2208.0,-281.0,374.0,180.0
-1428.0,-2198.0,-1834.0,1200.0,-742.0,-2284.0,-280.0,326.0,172.0
-1266.0,-1738.0,-1284.0,1302.0,-1564.0,-2102.0,-270.0,244.0,190.0
-850.0,-1044.0,-656.0,1390.0,-2186.0,-1866.0,-261.0,182.0,214.0
-222.0,-208.0,-1.0,1380.0,-2536.0,-1583.0,-262.0,147.0,242.0
610.0,726.0,499.0,1276.0,-2484.0,-1326.0,-273.0,152.0,268.0
1401.0,1486.0,902.0,1048.0,-2291.0,-1191.0,-296.0,171.0,281.0
2820.0,2241.0,1496.0,77.0,-1824.0,-944.0,-393.0,218.0,306.0
3408.0,2052.0,1736.0,-772.0,-1454.0,-854.0,-477.0,255.0,315.0
3760.0,1496.0,1980.0,-1564.0,-1126.0,-946.0,-556.0,288.0,306.0
3946.0,648.0,2222.0,-2100.0,-800.0,-1090.0,-610.0,320.0,291.0
3984.0,-368.0,2424.0,-2430.0,-406.0,-1236.0,-643.0,360.0,277.0
3908.0,-1442.0,2545.0,-2706.0,65.0,-1365.0,-670.0,406.0,264.0
3725.0,-2560.0,2550.0,-2858.0,435.0,-1380.0,-685.0,443.0,262.0
3520.0,-3420.0,2460.0,-2875.0,710.0,-1220.0,-687.0,471.0,278.0
3335.0,-4090.0,2290.0,-2875.0,820.0,-985.0,-687.0,482.0,302.0
3200.0,-4510.0,2080.0,-2830.0,790.0,-800.0,-683.0,479.0,320.0
3078.0,-4550.0,1646.0,-2700.0,664.0,-614.0,-670.0,466.0,339.0
3058.0,-4224.0,1474.0,-2748.0,738.0,-600.0,-674.0,473.0,340.0
3002.0,-3724.0,1326.0,-2620.0,802.0,-556.0,-662.0,480.0,345.0
2886.0,-3134.0,1186.0,-2420.0,768.0,-497.0,-642.0,476.0,351.0
2740.0,-2500.0,997.0,-2208.0,698.0,-461.0,-620.0,469.0,354.0
2547.0,-1806.0,814.0,-2034.0,673.0,-384.0,-603.0,467.0,362.0
2371.0,-1277.0,669.0,-1936.0,600.0,-283.0,-593.0,460.0,372.0
2201.0,-808.0,567.0,-1858.0,577.0,-215.0,-585.0,457.0,379.0
2038.0,-432.0,512.0,-1819.0,573.0,-200.0,-581.0,457.0,380.0
1871.0,-150.0,516.0,-1810.0,602.0,-192.0,-581.0,460.0,381.0
1490.0,-36.0,616.0,-1766.0,720.0,-172.0,-576.0,472.0,383.0
1290.0,-144.0,693.0,-1680.0,762.0,-116.0,-568.0,476.0,389.0
1090.0,-350.0,745.0,-1604.0,779.0,-83.0,-560.0,477.0,392.0
888.0,-586.0,777.0,-1527.0,762.0,-71.0,-552.0,476.0,393.0
726.0,-835.0,789.0,-1403.0,751.0,-61.0,-540.0,475.0,394.0
575.0,-1076.0,799.0,-1309.0,741.0,-69.0,-530.0,474.0,394.0
443.0,-1271.0,830.0,-1255.0,760.0,-90.0,-525.0,476.0,391.0
320.0,-1450.0,880.0,-1230.0,750.0,-110.0,-523.0,475.0,389.0
240.0,-1560.0,960.0,-1280.0,850.0,-120.0,-528.0,485.0,388.0
180.0,-1610.0,1070.0,-1250.0,940.0,-138.0,-525.0,494.0,387.0
89.0,-1539.0,1343.0,-1136.0,1085.0,-94.0,-513.0,508.0,391.0
83.0,-1425.0,1473.0,-1095.0,1134.0,-33.0,-509.0,513.0,397.0
116.0,-1271.0,1603.0,-1046.0,1171.0,46.0,-504.0,517.0,404.0
180.0,-1079.0,1748.0,-1007.0,1186.0,124.0,-500.0,518.0,412.0
294.0,-850.0,1884.0,-978.0,1212.0,190.0,-497.0,521.0,419.0
416.0,-654.0,2002.0,-962.0,1230.0,240.0,-496.0,523.0,424.0
550.0,-480.0,2106.0,-950.0,1280.0,306.0,-495.0,528.0,430.0
700.0,-340.0,2184.0,-1038.0,1346.0,437.0,-503.0,534.0,443.0
844.0,-252.0,2255.0,-1068.0,1486.0,515.0,-506.0,548.0,451.0
964.0,-223.0,2302.0,-1057.0,1603.0,559.0,-505.0,560.0,455.0
1099.0,-323.0,2369.0,-1077.0,1892.0,609.0,-507.0,589.0,460.0
1123.0,-442.0,2410.0,-1079.0,2046.0,666.0,-507.0,604.0,466.0
1126.0,-604.0,2460.0,-1084.0,2174.0,772.0,-508.0,617.0,477.0
1112.0,-768.0,2514.0,-1056.0,2276.0,882.0,-505.0,627.0,488.0
1088.0,-934.0,2570.0,-1038.0,2362.0,946.0,-503.0,636.0,494.0
1062.0,-1082.0,2612.0,-1004.0,2430.0,985.0,-500.0,643.0,498.0
1038.0,-1200.0,2645.0,-960.0,2475.0,1020.0,-496.0,647.0,502.0
1010.0,-1285.0,2655.0,-906.0,2505.0,1040.0,-490.0,650.0,504.0
990.0,-1305.0,2640.0,-850.0,2530.0,1050.0,-485.0,653.0,505.0
975.0,-1280.0,2600.0,-785.0,2545.0,1070.0,-478.0,654.0,507.0
948.0,-1088.0,2446.0,-700.0,2534.0,1132.0,-470.0,653.0,513.0
934.0,-950.0,2338.0,-674.0,2524.0,1152.0,-467.0,652.0,515.0
930.0,-800.0,2218.0,-682.0,2508.0,1160.0,-468.0,650.0,516.0
918.0,-656.0,2086.0,-696.0,2476.0,1125.0,-469.0,647.0,512.0
892.0,-522.0,1932.0,-706.0,2411.0,1103.0,-470.0,641.0,510.0
852.0,-393.0,1785.0,-717.0,2348.0,1072.0,-471.0,634.0,507.0
812.0,-290.0,1621.0,-741.0,2274.0,1039.0,-474.0,627.0,503.0
772.0,-211.0,1458.0,-771.0,2229.0,988.0,-477.0,622.0,498.0
746.0,-155.0,1312.0,-794.0,2185.0,970.0,-479.0,618.0,497.0
726.0,-124.0,1166.0,-828.0,2138.0,970.0,-482.0,613.0,497.0
710.0,-126.0,942.0,-894.0,2046.0,940.0,-489.0,604.0,494.0
710.0,-170.0,848.0,-892.0,2014.0,940.0,-489.0,601.0,494.0
726.0,-243.0,749.0,-922.0,1974.0,994.0,-492.0,597.0,499.0
739.0,-349.0,650.0,-939.0,1916.0,1063.0,-493.0,591.0,506.0
740.0,-477.0,550.0,-931.0,1856.0,1070.0,-493.0,585.0,507.0
731.0,-607.0,441.0,-921.0,1796.0,989.0,-492.0,579.0,498.0
703.0,-737.0,320.0,-902.0,1745.0,900.0,-490.0,574.0,490.0
664.0,-880.0,220.0,-873.0,1720.0,850.0,-487.0,572.0,485.0
610.0,-980.0,150.0,-850.0,1690.0,850.0,-485.0,569.0,485.0
560.0,-1050.0,90.0,-790.0,1630.0,910.0,-479.0,563.0,491.0
487.0,-1076.0,8.0,-717.0,1558.0,941.0,-471.0,555.0,494.0
459.0,-1033.0,-13.0,-688.0,1536.0,947.0,-468.0,553.0,494.0
449.0,-961.0,-41.0,-668.0,1502.0,916.0,-466.0,550.0,491.0
439.0,-869.0,-54.0,-647.0,1522.0,896.0,-464.0,552.0,489.0
426.0,-746.0,-72.0,-616.0,1534.0,878.0,-461.0,553.0,487.0
406.0,-626.0,-82.0,-600.0,1556.0,868.0,-460.0,555.0,486.0
384.0,-508.0,-94.0,-606.0,1576.0,858.0,-460.0,557.0,485.0
354.0,-402.0,-113.0,-632.0,1564.0,856.0,-463.0,556.0,485.0
322.0,-312.0,-126.0,-640.0,1583.0,861.0,-464.0,558.0,486.0
278.0,-252.0,-146.0,-640.0,1590.0,837.0,-464.0,559.0,483.0
198.0,-161.0,-188.0,-650.0,1583.0,778.0,-465.0,558.0,477.0
154.0,-128.0,-208.0,-653.0,1586.0,756.0,-465.0,558.0,475.0
114.0,-98.0,-228.0,-648.0,1580.0,746.0,-464.0,558.0,474.0
74.0,-68.0,-248.0,-634.0,1580.0,736.0,-463.0,558.0,473.0
34.0,-38.0,-272.0,-636.0,1580.0,714.0,-463.0,558.0,471.0
2.0,-8.0,-300.0,-626.0,1590.0,665.0,-462.0,559.0,466.0
-25.0,35.0,-325.0,-615.0,1595.0,630.0,-461.0,559.0,463.0
-60.0,90.0,-355.0,-605.0,1600.0,615.0,-460.0,560.0,461.0
-95.0,150.0,-385.0,-595.0,1615.0,605.0,-459.0,561.0,460.0
-125.0,215.0,-415.0,-595.0,1640.0,594.0,-459.0,564.0,459.0
-166.0,372.0,-472.0,-578.0,1728.0,572.0,-457.0,572.0,457.0
-182.0,448.0,-498.0,-570.0,1814.0,580.0,-457.0,581.0,458.0
-196.0,528.0,-528.0,-570.0,1958.0,559.0,-457.0,595.0,455.0
-206.0,608.0,-547.0,-564.0,2205.0,543.0,-456.0,620.0,454.0
-217.0,696.0,-543.0,-581.0,2476.0,526.0,-458.0,647.0,452.0
-241.0,776.0,-512.0,-604.0,2735.0,541.0,-460.0,673.0,454.0
-278.0,849.0,-451.0,-631.0,2950.0,550.0,-463.0,695.0,455.0
-325.0,926.0,-367.0,-654.0,3108.0,534.0,-465.0,710.0,453.0
-375.0,1006.0,-284.0,-646.0,3254.0,498.0,-464.0,725.0,449.0
-430.0,1084.0,-238.0,-624.0,3336.0,442.0,-462.0,733.0,444.0
-522.0,1244.0,-284.0,-506.0,3287.0,383.0,-450.0,728.0,438.0
-554.0,1332.0,-389.0,-450.0,3091.0,344.0,-445.0,709.0,434.0
-560.0,1412.0,-535.0,-422.0,2845.0,349.0,-442.0,684.0,434.0
-515.0,1492.0,-712.0,-438.0,2550.0,377.0,-443.0,655.0,437.0
-429.0,1554.0,-883.0,-440.0,2322.0,416.0,-444.0,632.0,441.0
-303.0,1596.0,-1050.0,-476.0,2120.0,480.0,-447.0,612.0,448.0
-164.0,1580.0,-1170.0,-489.0,1980.0,460.0,-448.0,598.0,446.0
-20.0,1490.0,-1250.0,-490.0,1880.0,460.0,-449.0,588.0,446.0
90.0,1330.0,-1300.0,-460.0,1840.0,476.0,-446.0,584.0,447.0
180.0,1110.0,-1321.0,-430.0,1779.0,534.0,-443.0,577.0,453.0
269.0,498.0,-1306.0,-406.0,1868.0,576.0,-440.0,586.0,457.0
255.0,180.0,-1263.0,-366.0,1944.0,511.0,-436.0,594.0,451.0
202.0,-118.0,-1182.0,-326.0,1992.0,496.0,-432.0,599.0,449.0
112.0,-418.0,-1092.0,-258.0,2036.0,486.0,-425.0,603.0,448.0
22.0,-646.0,-1002.0,-210.0,2018.0,522.0,-421.0,601.0,452.0
-66.0,-812.0,-914.0,-158.0,2002.0,576.0,-415.0,600.0,457.0
-144.0,-910.0,-840.0,-100.0,1968.0,603.0,-410.0,596.0,460.0
-208.0,-948.0,-791.0,-56.0,1966.0,601.0,-405.0,596.0,460.0
-255.0,-916.0,-761.0,-36.0,1977.0,571.0,-403.0,597.0,457.0
-302.0,-818.0,-737.0,-14.0,1967.0,547.0,-401.0,596.0,454.0
-382.0,-477.0,-720.0,17.0,1888.0,524.0,-399.0,588.0,452.0
-422.0,-234.0,-720.0,-2.0,1848.0,534.0,-400.0,584.0,453.0
-452.0,6.0,-716.0,-46.0,1814.0,540.0,-404.0,581.0,454.0
-478.0,246.0,-698.0,-82.0,1802.0,536.0,-408.0,580.0,453.0
-498.0,482.0,-668.0,-120.0,1804.0,518.0,-412.0,580.0,451.0
-522.0,696.0,-630.0,-182.0,1776.0,495.0,-418.0,577.0,449.0
-565.0,890.0,-585.0,-242.0,1750.0,480.0,-424.0,575.0,448.0
-610.0,1035.0,-530.0,-275.0,1710.0,480.0,-427.0,571.0,448.0
-650.0,1155.0,-470.0,-310.0,1655.0,475.0,-431.0,565.0,447.0
-690.0,1245.0,-415.0,-345.0,1620.0,460.0,-434.0,562.0,446.0
-774.0,1338.0,-284.0,-414.0,1582.0,424.0,-441.0,558.0,442.0
-814.0,1350.0,-218.0,-430.0,1564.0,414.0,-443.0,556.0,441.0
-854.0,1344.0,-142.0,-448.0,1560.0,404.0,-444.0,556.0,440.0
-894.0,1334.0,-61.0,-460.0,1548.0,393.0,-446.0,554.0,439.0
-928.0,1309.0,9.0,-472.0,1540.0,383.0,-447.0,554.0,438.0
-968.0,1286.0,93.0,-480.0,1533.0,366.0,-448.0,553.0,436.0
-994.0,1273.0,183.0,-480.0,1537.0,332.0,-448.0,553.0,433.0
-1014.0,1256.0,273.0,-480.0,1547.0,313.0,-448.0,554.0,431.0
-1041.0,1250.0,363.0,-487.0,1564.0,310.0,-448.0,556.0,431.0
-1057.0,1242.0,470.0,-497.0,1594.0,334.0,-449.0,559.0,433.0
-1078.0,1266.0,678.0,-508.0,1662.0,318.0,-450.0,566.0,431.0
-1080.0,1286.0,780.0,-510.0,1702.0,302.0,-451.0,570.0,430.0
-1072.0,1314.0,899.0,-518.0,1719.0,291.0,-451.0,571.0,429.0
-1070.0,1347.0,1009.0,-520.0,1765.0,290.0,-452.0,576.0,429.0
-1052.0,1377.0,1110.0,-538.0,1788.0,290.0,-453.0,578.0,429.0
-1041.0,1407.0,1210.0,-540.0,1844.0,281.0,-454.0,584.0,428.0
-1013.0,1437.0,1301.0,-567.0,1895.0,280.0,-456.0,589.0,428.0
-983.0,1458.0,1390.0,-579.0,1970.0,290.0,-457.0,597.0,429.0
